DISCOVERY_LATENCY
173.642822265625
184.262451171875
186.753173828125
184.0888671875
193.732666015625
190.794921875
189.380615234375
185.352783203125
187.609619140625
191.66650390625
183.465087890625
194.1494140625
190.564697265625
188.20556640625
185.346435546875
182.678466796875
179.581787109375
572.70166015625
184.007568359375
189.305908203125
180.363525390625
189.8173828125
190.508544921875
177.940673828125
189.709228515625
192.258544921875
187.5947265625
182.172119140625
185.33837890625
187.693115234375
195.96142578125
189.578369140625
192.5947265625
186.944091796875
187.428466796875
189.099853515625
194.6044921875
177.16748046875
183.191650390625
194.269287109375
185.237548828125
185.20458984375
188.44775390625
556.931396484375
570.953369140625
192.884765625
192.900146484375
190.79833984375
189.551513671875
192.572021484375
