FULL_LATENCY
129.96337890625
139.55810546875
121.083984375
127.225341796875
135.629638671875
118.667724609375
131.378173828125
117.6064453125
132.761962890625
126.513671875
134.98681640625
133.110595703125
137.62451171875
127.384033203125
132.3603515625
133.638427734375
128.460205078125
130.68701171875
121.80810546875
132.587158203125
130.13671875
127.866455078125
132.89697265625
137.924560546875
121.0380859375
128.268798828125
133.71044921875
115.788330078125
120.74072265625
128.90185546875
124.977783203125
136.0966796875
124.929443359375
114.506103515625
140.459716796875
110.052001953125
124.121826171875
109.195068359375
127.220703125
136.089111328125
138.5595703125
132.46533203125
134.081787109375
126.422607421875
119.9345703125
132.03369140625
128.8916015625
126.3271484375
130.904541015625
129.643310546875
