FULL_LATENCY
140.32421875
138.283203125
125.574951171875
143.188232421875
129.164794921875
145.36962890625
140.225830078125
131.041259765625
130.4921875
133.033447265625
136.77099609375
132.559814453125
138.705078125
137.781005859375
146.207275390625
142.04638671875
116.13818359375
128.529052734375
136.571533203125
126.833984375
129.702392578125
135.313720703125
118.287109375
127.281005859375
141.08251953125
121.0205078125
130.150390625
136.642822265625
131.2626953125
141.501953125
125.431884765625
150.31787109375
134.62744140625
133.648681640625
141.351318359375
130.52783203125
132.243408203125
132.212646484375
138.915771484375
130.540283203125
123.365234375
131.840576171875
124.382568359375
134.165283203125
132.16162109375
142.5576171875
140.656494140625
143.5244140625
130.317138671875
128.77294921875
