DISCOVERY_LATENCY
238.48486328125
222.662109375
222.80078125
220.333740234375
247.919921875
239.978759765625
241.526123046875
253.95947265625
228.675537109375
220.3828125
220.24609375
252.017822265625
231.06689453125
212.404052734375
230.332275390625
560.0166015625
227.246826171875
244.781982421875
220.107666015625
224.759033203125
222.57421875
234.8935546875
217.4697265625
244.6884765625
265.755126953125
214.098876953125
218.1826171875
213.0478515625
220.549072265625
224.088623046875
238.546142578125
250.161865234375
212.441650390625
216.744140625
218.30419921875
237.943359375
228.56787109375
239.0205078125
210.745849609375
259.3876953125
218.021728515625
239.900146484375
222.10107421875
212.812744140625
222.35791015625
234.83203125
221.7333984375
208.75
257.384765625
240.148681640625
