DISCOVERY_LATENCY
289.4267578125
283.0791015625
298.731689453125
277.628173828125
258.47607421875
291.382080078125
293.485107421875
284.283935546875
318.75634765625
278.147216796875
287.879638671875
281.021240234375
582.45458984375
608.244384765625
282.1298828125
279.4013671875
297.7783203125
287.77978515625
296.2275390625
267.040771484375
273.0673828125
283.213623046875
293.294677734375
290.78076171875
286.330078125
290.374755859375
306.6181640625
297.568603515625
258.390625
280.784423828125
305.781494140625
287.397216796875
291.031494140625
283.193603515625
282.17822265625
292.796630859375
304.875
301.72412109375
273.42919921875
256.628662109375
295.310546875
296.724609375
269.2431640625
572.687744140625
263.5263671875
288.6103515625
252.380126953125
299.807373046875
277.288818359375
313.832275390625
