SUBSCRIPTION_LATENCY
177.923583984375
178.83447265625
159.240478515625
155.06103515625
173.355712890625
191.71044921875
542.05126953125
172.064208984375
172.778564453125
180.916259765625
172.8251953125
185.44140625
172.809814453125
172.582275390625
180.79052734375
163.470458984375
167.53515625
169.0166015625
178.596923828125
169.158447265625
170.41650390625
169.0400390625
156.669921875
182.756591796875
167.577880859375
578.20556640625
158.1767578125
168.52783203125
173.123291015625
166.2578125
182.888671875
178.04248046875
167.50927734375
182.2568359375
166.26171875
176.90087890625
192.03662109375
180.708740234375
172.17919921875
186.710205078125
189.1005859375
187.47216796875
175.715576171875
182.849365234375
179.19482421875
170.173095703125
170.06689453125
176.785400390625
179.077880859375
176.019287109375
