SUBSCRIPTION_LATENCY
528.959716796875
130.9609375
154.70751953125
128.9267578125
131.126953125
119.76171875
147.4443359375
117.977783203125
135.9091796875
140.710205078125
126.851806640625
133.824951171875
137.8544921875
134.712158203125
128.379150390625
130.272216796875
152.69970703125
135.63720703125
147.4990234375
127.561767578125
125.058837890625
152.742431640625
152.531494140625
137.2685546875
127.515625
129.97705078125
150.814208984375
134.4267578125
146.864990234375
143.672119140625
152.416015625
123.61474609375
129.59765625
139.757080078125
134.048095703125
130.189208984375
141.228759765625
158.289306640625
140.34716796875
132.158447265625
137.467041015625
137.3076171875
117.4990234375
151.31103515625
128.54443359375
145.487060546875
142.443603515625
131.022216796875
125.325439453125
138.1533203125
