DISCOVERY_LATENCY
128.902099609375
133.706298828125
131.571533203125
121.40087890625
144.9521484375
131.01953125
123.3623046875
135.392822265625
121.534423828125
129.959228515625
128.0751953125
128.65234375
142.59228515625
141.85986328125
129.971923828125
135.189697265625
136.686767578125
136.177734375
145.94384765625
125.099609375
125.2763671875
137.99560546875
123.171142578125
128.63818359375
133.56005859375
126.233642578125
130.46044921875
132.100830078125
134.66650390625
133.0419921875
125.26171875
128.62060546875
137.620849609375
122.235595703125
121.302978515625
130.65234375
133.253173828125
135.62353515625
135.94775390625
133.38525390625
118.42724609375
137.52099609375
134.6728515625
140.54052734375
131.615478515625
121.195556640625
137.493896484375
137.266845703125
145.251708984375
143.855224609375
