SUBSCRIPTION_LATENCY
3.530029296875
3.44775390625
3.53369140625
3.507080078125
3.481201171875
3.595458984375
3.45849609375
3.46826171875
3.47412109375
3.7421875
3.491943359375
3.450927734375
3.4599609375
3.60595703125
3.4521484375
3.50341796875
3.484375
3.548583984375
3.470703125
3.484130859375
3.48876953125
3.451904296875
3.5390625
3.50390625
3.50634765625
3.48779296875
3.480224609375
3.41015625
3.694580078125
3.488525390625
3.49267578125
3.479248046875
3.51953125
3.5556640625
3.521728515625
3.511962890625
3.489501953125
3.468505859375
3.488037109375
3.479248046875
3.5078125
3.513916015625
3.533935546875
3.453369140625
3.47216796875
3.428955078125
3.4326171875
3.48974609375
3.460205078125
3.48583984375
