FULL_LATENCY
-1707332267875.501
-1707332269928.4429
-1707332271981.4268
-1707332274037.7012
-1707332276088.2476
-1707332278141.3176
-1707332280271.8723
-1707332282350.6223
-1707332284402.7544
-1707332286455.5686
-1707332288509.119
-1707332290563.8237
-1707332292617.5903
-1707332294670.8918
-1707332296722.2834
-1707332298775.1714
-1707332300828.3035
-1707332302880.7625
-1707332304932.8171
-1707332306987.0486
-1707332309040.789
-1707332311093.1504
-1707332313145.5818
-1707332315198.645
-1707332317251.7942
-1707332319310.9624
-1707332321363.7908
-1707332323416.326
-1707332325469.159
-1707332327522.224
-1707332329576.906
-1707332331629.6663
-1707332333682.6978
-1707332335735.397
-1707332337788.606
-1707332339842.198
-1707332341895.881
-1707332343948.8433
-1707332346001.79
-1707332348055.5989
-1707332350107.903
-1707332352163.1367
-1707332354215.8396
-1707332356269.6187
-1707332358323.2153
-1707332360373.984
-1707332362429.0178
-1707332364481.8594
-1707332366536.3745
-1707332368590.3484
