SUBSCRIPTION_LATENCY
6.533935546875
6.00341796875
6.35595703125
6.06494140625
6.034912109375
6.02880859375
6.128662109375
6.264892578125
6.02490234375
6.13818359375
6.026611328125
6.313232421875
6.079833984375
5.98291015625
5.99267578125
6.293701171875
6.048583984375
6.00341796875
6.335693359375
6.061767578125
6.03515625
6.333251953125
6.119140625
6.083251953125
6.348388671875
6.054931640625
6.26025390625
6.047119140625
6.08154296875
6.10400390625
6.107177734375
6.299560546875
6.111083984375
5.989501953125
6.16650390625
5.948486328125
6.060791015625
6.037353515625
6.015869140625
6.37939453125
5.634033203125
6.06689453125
6.26708984375
6.08447265625
6.017333984375
6.065673828125
6.04296875
6.028076171875
5.786865234375
6.013916015625
