FULL_LATENCY
-1707331945201.6401
-1707331947246.5964
-1707331949323.3135
-1707331951450.379
-1707331953577.094
-1707331955705.5642
-1707331957831.2275
-1707331959907.888
-1707331961984.986
-1707331964112.5728
-1707331966188.7017
-1707331968317.478
-1707331970395.7744
-1707331972472.6968
-1707331974599.3572
-1707331976675.9749
-1707331978720.7485
-1707331980848.0615
-1707331982975.0166
-1707331985102.276
-1707331987180.3904
-1707331989257.7688
-1707331991335.9417
-1707331993465.034
-1707331995591.5605
-1707331997668.217
-1707331999795.689
-1707332001922.7825
-1707332004001.1924
-1707332006129.7104
-1707332008255.8958
-1707332010382.5642
-1707332012459.1355
-1707332014504.025
-1707332016631.0894
-1707332018757.2993
-1707332020833.761
-1707332022960.5583
-1707332025005.6758
-1707332027082.7043
-1707332029209.438
-1707332031337.5845
-1707332033414.5977
-1707332035541.662
-1707332037587.145
-1707332039631.6614
-1707332041708.7285
-1707332043753.45
-1707332045830.9917
-1707332047958.5833
